Article Title,Authors,Article URL,Author Information
1295: FEASIBILITY AND OUTCOME OF EPIC-EMR-BASED ICU CHECKLIST,"Uppalapati, Aditya1; Okikioluwa, Arojo2; Dorothy, Terry3; Fivecoat, Pauline2; Babu Jadegondanahalli, Jai Prakash4; Hasan, Al-Azzawi5; Mukkera, Satyanarayana Reddy6; Safeyih, Majed5
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1295__feasibility_and_outcome_of_epic_emr_based.1251.aspx,"1Houston Methodist Hospital, League City, TX
2Houston Methodist Baytown Hospital, Baytown, TX
3Houston Methodist Baytown, Baytown, TX
4Baytown, TX
5Houston Methodist Baytown, Baytown, TX
6Orlando Health, Orlando, FL"
1296: HEARING ACUITY ASSESSMENT IN POST-ICU SURVIVING ADULT PATIENTS,"Duarte, Silvana1; Costa, Jaquilene1; Souza, Aline2; Lordani, Claudia1; Lordani, Tarcisio1; Jorge, Amaury1; Duarte, Pericles1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1296__hearing_acuity_assessment_in_post_icu.1252.aspx,"1Hospital Universitario do Oeste do Parana, Cascavel, Brazil
2College of Phonoaudiology - FAG, Cascavel, Brazil"
1297: A DESCRIPTIVE STUDY OF ADVANCED CARE PROVIDER-LED RAPID RESPONSE TEAMS AND MORTALITY,"Ouano, Rizah1; Blew, Michael1; Gordon, Charyl Bell1; Uppalapati, Aditya1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1297__a_descriptive_study_of_advanced_care.1253.aspx,"1Houston Methodist Baytown Hospital, Baytown, TX"
1298: ARE BIOSENSORS TRULY READY FOR PRIME-TIME INTRODUCTION? LESSON FROM AN ICU IMPLEMENTATION TRIAL,"Laudanski, Krzysztof1; Huffenberger, Ann2; Williams, Maria1; Sarles, Sean1; Draugelis, Michael1; Hanson, Bill1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1298__are_biosensors_truly_ready_for_prime_time.1254.aspx,"1University of Pennsylvania Health System, Philadelphia, PA
2Penn Center for Connected Health, Philadelphia, PA"
1299: FOCUSED CRITICAL CARE ULTRASOUND: NUMBER NEEDED,"Aruchamy, Senthil1; Trottier, Steven2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1299__focused_critical_care_ultrasound__number.1255.aspx,"1Mercy Hospital Saint Louis, Saint Louis, MO
2Mercy Hospital St. Louis, Saint Louis, MO"
1300: ELIMINATING HYPOGLYCEMIA IN POSTOPERATIVE CARDIAC CARE PATIENTS,"Currie, Linda1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1300__eliminating_hypoglycemia_in_postoperative.1256.aspx,"1Virginia Commonwealth University Health System, Richmond, VA"
1301: IMPROVING MEDICATION AND PATIENT SAFETY DURING OUTSIDE HOSPITAL ICU TRANSFERS,"Li, Fanny1; Cunningham, Brian1; Tanner, Benjamin2; Jang, Hannah1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1301__improving_medication_and_patient_safety.1257.aspx,"1University of California San Francisco Medical Center, San Francisco, CA
2University of California, San Francisco Medical Center, San Francisco, CA"
1302: INTENSIVIST INVOLVEMENT IN CARE PLANNING COULD IMPROVE SAFETY/EFFICIENCY AND REDUCE COSTS POST-TAVR,"Dhillon, Anahat1; kumaresan, Abirami1; Nurok, Michael2; Shen, Tao1; Woodward, Elliot1; Ebinger, Joeseph3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1302__intensivist_involvement_in_care_planning.1258.aspx,"1Cedars Sinai, Los Angeles, CA
2Cedars-Sinai Medical Center, Los Angeles, CA
3Cedars-Sinai Medical Center, West Hollywood, CA"
1303: IMPACT OF CLINICAL DECISION SUPPORT FOR QTC-PROLONGING MEDICATIONS,"Chernoby, Katie1; Edwin, Stephanie2; Hartner, Carrie3; Lucey, Michael4; Dehoorne-Smith, Michelle5
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1303__impact_of_clinical_decision_support_for.1259.aspx,"1Grand Rapids, MI
2Livonia, MI
3Detroit, MI
4St. John Hospital and Medical Center, Detroit, MI
5Ascension Saint John Hospital, Detroit, MI"
1304: ASSESSMENT OF A NURSE-DRIVEN DIABETIC KETOACIDOSIS MANAGEMENT PROTOCOL AT A SMALL COMMUNITY HOSPITAL,"Judge, Ramzan1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1304__assessment_of_a_nurse_driven_diabetic.1260.aspx,"1Shore Medical Center, Somers Point, NJ"
1305: HOW ARE WE DEFINING AND EVALUATING GLUCOSE CONTROL IN THE ICU? DOES IT IMPACT OUTCOMES?,"Uppalapati, Aditya1; Okikioluwa, Arojo1; Dorothy, Terry1; Fivecoat, Pauline1; Luna, Jennifer2; Yan, Shi2; Mukkera, Satyanarayana Reddy3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1305__how_are_we_defining_and_evaluating_glucose.1261.aspx,"1Houston Methodist Baytown, Baytown, TX
2Houston Methodist Baytown, Baytown, TX
3Orlando Health, Orlando, FL"
1306: IMPLEMENTING AN INSULIN INFUSION PROTOCOL AS PART OF A QUALITY IMPROVEMENT PROGRAM: A PILOT STUDY,"Candia, Daniela Sanabria1; Garces, Sergio Prieto2; Maya, Juan Estrada3; Nieto, Andres Jaramillo2; Cardenas, Yenny4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1306__implementing_an_insulin_infusion_protocol_as.1262.aspx,"1Universidad de los Andes, Bogota, Colombia
2Hospital Universitario Fundación Santa Fe de Bogotá, Bogotá, Colombia
3Universidad de los Andes, Bogotá, Colombia
4Fundacion Santa Fe De Bogota, Bogota, Colombia"
1307: MULTICENTER DESCRIPTIVE STUDY OF CONTINUATION OF ANTIPSYCHOTICS FOR ICU DELIRIUM UPON ICU DISCHARGE,"Dixit, Deepali1; Patel, Krina2; Adams, Christopher3; Radparvar, Sara4; Cardinale, Maria5; Andrews, Liza6
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1307__multicenter_descriptive_study_of.1263.aspx,"1Robert Wood Johnson University Hospital, Edison, NJ
2Ernest Mario School of Pharmacy, Rutgers, The State University of New Jersey, Piscataway, NJ
3Rutgers Ernest Mario School of Pharmacy, Piscataway, NJ
4New York, NJ
5Saint Peter’s University Hospital, New Brunswick, NJ
6Piscataway, NJ"
1308: ELECTRONIC INSULIN INFUSION PROTOCOL WITH LESS FREQUENT GLUCOSE MONITORING IN THE CRITICALLY ILL,"Lal, Amos1; Katta, Sai Ramya2; Lee, Jennifer2; George, Susan2; Trivedi, Nitin2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1308__electronic_insulin_infusion_protocol_with.1264.aspx,"1Mayo Clinic, Division of Pulmonary and Critical Care Medicine, Rochester, MN
2Saint Vincent Hospital, Worcester, MA"
1309: COMPARISON OF INTRAVENOUS INSULIN DOSING STRATEGIES FOR HYPERKALEMIA IN THE EMERGENCY DEPARTMENT,"Moussavi, Kayvan1; Nguyen, Lani2; Hua, Henry3; Fitter, Scott4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1309__comparison_of_intravenous_insulin_dosing.1265.aspx,"1Tustin, CA
2Loma Linda University School of Pharmacy, Loma Linda, CA
3Marshall B. Ketchum University College of Pharmacy, Fullerton, CA
4Loma Linda University Medical Center, Loma Linda, CA"
1310: IMPACT OF CONTINUOUS-INFUSION OPIOID SHORTAGES IN MECHANICALLY VENTILATED ICU PATIENTS,"Tyler, Dion1; Wright, Garth2; Hassig, Tanna3; Kiser, Tyree4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1310__impact_of_continuous_infusion_opioid.1266.aspx,"1Northwestern Memorial Hospital, Chicago, IL
2University of Colorado Skaggs School of Pharmacy and Pharmaceutical Sciences, Aurora, CO
3Aurora, CO
4University of Colorado Anschutz Medical Campus, Aurora, CO"
1311: COST SAVINGS WITH ALTERNATIVE DELIVERY METHOD FOR SUBDERMAL ROPIVACAINE,"Stanke, Lucy1; Jurado, Lesly2; DeHoff, Kaitlyn3; Acquista, Elizabeth1; Powers, William IV4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1311__cost_savings_with_alternative_delivery.1267.aspx,"1New Hanover Regional Medical Center, Wilmington, NC
2Wilmington, NC
3Pontiac, MI
4N/A"
1312: ELECTRONIC MEDICAL RECORD-ASSOCIATED TIME LAG: A MINEFIELD OF PATIENT HARM?,"Fatima, Sahar1; Fatima, Anum2; Gheewala, Gaurav3; Faisal, Hafsa4; Surani, Salim5; Ratnani, Iqbal6
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1312__electronic_medical_record_associated_time.1268.aspx,"1The Methodist Hospital, Houston, TX
2King Edward Medical University, Lahore, Pakistan
3Houston Methodist Hospital
4Dow University of Health Sciences, Karachi, Sindh
5Corpus Christi, TX
6DeBakey Heart and Vascular Center, Houston, TX"
1313: ALTERNATIVE PHARMACOLOGIC AGENTS VERSUS BENZODIAZEPINES FOR ALCOHOL WITHDRAWAL IN TRAUMA PATIENTS,"Riegle, Elizabeth1; Wallace, Mindy1; Faris, Jane1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1313__alternative_pharmacologic_agents_versus.1269.aspx,"1Carilion Roanoke Memorial Hospital, Roanoke, VA"
1314: PROVIDER-DRIVEN PROTOCOL TO IMPROVE ADVANCE DIRECTIVE COMPLETION IN THE INTENSIVE CARE UNIT,"Al-Jaghbeer, Mohammed1; Anu, Suri2; Wallace, Lisa3; Singhal, Akhil4; Karimi, Hussein4; Patrick, Doris5; Han, Xiaozhen1; Wang, Xiaofeng6; Duncan, Hite R.7
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1314__provider_driven_protocol_to_improve_advance.1270.aspx,"1Cleveland Clinic, Cleveland, OH
2Cleveland Clinic, Westlake, OH
3Cleveland Clinic, Avon, OH
4Cleveland Clinic, Cleveland, OH
5Cleveland, OH
6Cleveland Clinic Foundation, Cleveland
7University of Cincinnati Medical Center, Cincinnati, OH"
1315: TIMELY EXTUBATION IN THE MEDICAL INTENSIVE CARE UNIT: A QUALITY IMPROVEMENT INITIATIVE,"Belle, Tanya1; Jayaprakash, Namita1; Jennings, Jeffrey1; Katie, Gardner2; Husnain, Shaikh2; Uduman, Abdul Kareem3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1315__timely_extubation_in_the_medical_intensive.1271.aspx,"1Henry Ford Hospital, Detroit, MI
2Henry Ford Hospital, Detroit, MI
3Detroit, MI"
1316: FREE FLOATERS: CASE SERIES ANALYZING LACK OF GUIDELINES IN LOOSELY ATTACHED DEEP VENOUS THROMBUS,"George, Justin1; Ramos, Belissa1; Dawkins, Kevin1; Rodriguez, Yorlenis1; Iyyani, Murali2; Wiese-Rometsch, Wilhelmine1; Smith, Robert3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1316__free_floaters__case_series_analyzing_lack_of.1272.aspx,"1Sarasota Memorial Hospital-Florida State University College of Medicine, Sarasota, FL
2Florida State University College of Medicine, Orlando, FL
3Sarasota, FL"
1317: COMPARISON OF SINGLE AND MULTI-PORT SUBGLOTTIC SUCTION ENDOTRACHEAL TUBES IN A PORCINE TRACHEA MODEL,"Daniel, Brian1,,2; Arevalo, Andrew2; Campos, Rebecca2; Ceralde, Sarah2; Heng, Vannarin2; Rotairo, Lilylor2; Sangalang, Angelina2; Hernandez, Raymond2; Steinbach-Stroud, Regina2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1317__comparison_of_single_and_multi_port.1273.aspx,"1University of California, San Francisco, San Francisco, CA
2Skyline College, San Bruno, CA"
1318: REDUCING URINARY CATHETER DAYS AND CAUTI THROUGH MULTIPROFESSIONAL ROUNDS,"Adriane, Lewandowski1; Kokoczka, Lynne2; Reddy, Anita3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1318__reducing_urinary_catheter_days_and_cauti.1274.aspx,"1Cleveland Clinic, Cleveland, OH
2Cleveland, OH
3Cleveland Clinic Foundation, Cleveland, OH"
1319: TO IMPROVE THE IMPLEMENTATION OF VTE PROPHYLAXIS BY RESIDENT- DRIVEN EDUCATION AND MONITOR PROGRAM,"Li1,1, Chunjie; Leo1,1, Christopher; Levi, Daniela1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1319__to_improve_the_implementation_of_vte.1275.aspx,"1Montefiore Mount Vernon Hospital, Mount Vernon, NY"
1320: IS IT REALLY A MALPOSITION? THE CENTRAL VENOUS CATHETER TIP POSITION CONTROVERSY CONTINUES,"Ablordeppey, Enyo1; Doctor, Rebecca2; Wakefield, Brett1; Lew, Valerie1; Drewry, Anne1; Theodoro, Daniel3; Griffey, Richard4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1320__is_it_really_a_malposition__the_central.1276.aspx,"1Washington University School of Medicine, Saint Louis, MO
2Washington University, Saint Louis, MO
3Washington University in St Louis, Saint Louis, MO
4Washington University in St. Louis, Saint Louis, MO"
1321: A MULTIDISCIPLINARY APPROACH TO DECREASING MORTALITY IN THE ICU AND IMPROVING PATIENT-CENTERED CARE,"Uppalapati, Aditya1; Dorothy, Terry2; Tittle, Shawn3; Fregia, Diana2; O’Hara, Walter4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1321__a_multidisciplinary_approach_to_decreasing.1277.aspx,"1Houston Methodist Hospital, League City, TX
2Houston Methodist Baytown, Baytown, TX
3Houston Methodist Baytown, Baytown, TX
4Houston Methodist Hospital, Houston, TX"
1322: A QUALITY IMPROVEMENT INITIATIVE TO IMPROVE ROUNDING IN THE MEDICAL INTENSIVE CARE UNIT,"Zhang, Zhenmei1; Myers, Melissa1; Veerabattini, Naresh2; Breighner, Crystal3; Frank, Ryan2; Niven, Alexander2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1322__a_quality_improvement_initiative_to_improve.1278.aspx,"1Rochester, MN
2Mayo Clinic, Rochester, MN
3Tripler Army Medical Center, Tripler Army Medical Center, HI"
1323: DEVELOPMENT AND IMPLEMENTATION OF A SLEEP PROMOTION BUNDLE IN A SURGICAL INTENSIVE CARE UNIT,"Quinlan, Kristin1; Scesa, Kevin2; Aiello, Christine2; Ramagnano, Sebastian3; Kollonige, Dawn2; Cosper, Kristin2; Kloss, Nicola2; Pearce, Rebecca2; Williams, Maria1; McGinley, Susan1; Line, Cynthia2; Bradway, Christine4; Rao, Aditi2; Pascual, Jose5
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1323__development_and_implementation_of_a_sleep.1279.aspx,"1Penn Medicine, Philadelphia, PA
2Hospital of the University of Pennsylvania, Philadelphia, PA
3Hospital of The University of Pennsylvania, Philadelphia, PA
4University of Pennsylvania School of Nursing, Philadelphia, PA
5Perelman School of Medicine, Wallingford, PA"
1324: THE IMPACT OF CRITICAL CARE ORDER SET CHANGES ON PRESCRIBING AND CLINICAL OUTCOMES,"Washburn, Natalie1; Muniga, Ellen2; Walroth, Todd3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1324__the_impact_of_critical_care_order_set.1280.aspx,"1Bronson Methodist Hospital, Kalamazoo, MI
2Beaumont Hospital - Grosse Pointe, Grosse Pointe, MI
3Eskenazi Health, Indianapolis, IN"
1325: BEHAVIORAL IMPACT OF SOCIAL MEDIA EDUCATION AMONG NICU CODE STROKE NURSES,"Zerfoss, Cindy1; Smith, Shelly2; Thacker, Leroy2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1325__behavioral_impact_of_social_media_education.1281.aspx,"1Centra Health, Centra Neuroscience Institute, Lynchburg, VA
2Virginia Commonwealth University, Richmond, VA"
1326: EVALUATING THE ROLE OF GABAPENTIN IN MODERATE TO SEVERE ALCOHOL WITHDRAWAL,"Hilton, Robert1; Donaghy, Ryan1; Fels, Samuel1; Chism, Keira1; Sexauer, William1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1326__evaluating_the_role_of_gabapentin_in.1282.aspx,"1Thomas Jefferson University, Philadelphia, PA"
"1327: UTILIZATION OF AN ED-ICU FOR TRIAGE, MANAGEMENT, AND DISPOSITION OF MINOR INTRACRANIAL HEMORRHAGE","Bassin, Benjamin1; Haas, Nathan1; Joseph, John1; Heth, Jason1; Szerlip, Nicholas1; Joseph, Jacob2
Author Information","https://journals.lww.com/ccmjournal/citation/2020/01001/1327__utilization_of_an_ed_icu_for_triage,.1283.aspx","1University of Michigan Health System, Ann Arbor, MI
2University of Pittsburgh Medical Center, Pittsburgh, PA"
1328: DISCONTINUATION OF ANTIPSYCHOTICS FOR ICU DELIRIUM POST-ICU TRANSFER AND DISCHARGE,"Beach, Katherine1,,2; Abrahamson, Anna1,,2; Fudzie, Seyram1,,2; Liu, Ina1,,2; Sultan, Said12; Harris, Suzanne2; Mangun, Jesica1; Campbell-Bright, Stacy12
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1328__discontinuation_of_antipsychotics_for_icu.1284.aspx,"1UNC Medical Center, Department of Pharmacy, Chapel Hill, NC
2UNC Eshelman School of Pharmacy, Chapel Hill, NC"
1329: EVALUATION OF COMPLICATIONS WITH PERIPHERAL ADMINISTRATION OF 3% SALINE,"Marsh, Jennifer1; Gibson, Whitney1; Giarratano, Melissa1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1329__evaluation_of_complications_with_peripheral.1285.aspx,"1Tampa General Hospital, Tampa, FL"
1330: AUDIT OF NOISE AND SLEEP IN CRITICALLY ILL PATIENTS: AN OBSERVATIONAL STUDY,"Al-Dorzi, Hasan1; Al-Matroud, Amal1; Corales, Ruby2; Banyai, Mark2; Hueh, Chiu Min2; Itani, Abed2; Alchin, John1; Arabi, Yaseen1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1330__audit_of_noise_and_sleep_in_critically_ill.1286.aspx,"1King Saud Bin Abdulaziz University for Health Sciences, Riyadh, Saudi Arabia
2King Abdulaziz Medical City, Riyadh, Saudi Arabia"
1331: LET’S SEE WHERE THIS THING GOES: TUBE AND DRAIN LABELING TO PREVENT MEDICAL ERRORS,"Sona, Carrie1; Kuthe, Andrea2; koeln, catherine3; Suntrup, Myra4; Dougherty, Debi5; Lough, Laura5; Canter, Matthew6; Lisa, Gebhart2; Schmidt, Kellie2; Schuerer, Douglas7
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1331__let_s_see_where_this_thing_goes__tube_and.1287.aspx,"1Barnes Jewish Hospital, Saint Louis, MO
2Barnes Jewish Hospital, St. Louis, MO
3Barnes Jewish Hospital, st louis, MO
4Barnes-Jewish West County Hospital, Saint Louis, MO
5BJH, St. Louis, MO
6Washington University, St. Loui, MO
7Washington University In St. Louis, Saint Louis, MO"
1332: VIRTUAL ICU: THE FUTURE OF SEPSIS BUNDLE COMPLIANCE,"Kumar, Hanish Sampath1; Dorta, Carlos2; Tannehill, David3; Palagiri, Ashok2; Hinkle, Daniel4; Holland, James5; Conley, Kimberly6
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1332__virtual_icu__the_future_of_sepsis_bundle.1288.aspx,"1Mercy Hospital St Louis, Saint Louis, MO
2Mercy Hospital Saint Louis, Saint Louis, MO
3Saint Louis, MO
4Mercy Hospital, St Louis, MO
5Mercy Hospital, St Louis, MO
6Mercy Hospital, St Louis, MO"
1333: IMPACT OF A SYSTEM-WIDE VIRTUAL SEPSIS RESPONSE PROGRAM ON THE VOLUME OF ACTIONABLE ALERTS,"Scott, Benjamin1; Hassell, Amy2; Davis, Christopher2; Huntley, Nicole3; Pierce, Read4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1333__impact_of_a_system_wide_virtual_sepsis.1289.aspx,"1University of Colorado, Aurora, CO
2University of Colorado Hospital, Aurora, CO
3University of Colorado Anschutz Medical Campus
4University of Colorado School of Medicine, Aurora, CO"
1334: INTERDISCIPLINARY SEPSIS RESUSCITATION PROCESS IMPROVES SEP-1 COMPLIANCE AND DECREASES MORTALITY,"Swartzman, Christine1,,2; Isaak, Sean3,,4; Farooq, Osman2; Martinez, Brian4; Barrett, Joan3,,4; Penoyer, Daleen2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1334__interdisciplinary_sepsis_resuscitation.1290.aspx,"1Oviedo, FL
2Orlando Health, Orlando, FL
3Longwood, FL
4Orlando Health, Longwood, FL"
1335: RIGHT INTERNAL JUGULAR CENTRAL VENOUS CATHETERIZATION: ARE RADIOGRAPHS REQUIRED FOR CONFIRMATION?,"Mateen, Pamir1; O’Brien, Jacklyn1; Trottier, Steven1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1335__right_internal_jugular_central_venous.1291.aspx,"1Mercy Hospital Saint Louis, Saint Louis, MO"
1336: EXERCISE PHYSIOLOGISTS IMPROVE MOBILITY AND OUTCOMES IN THE INTENSIVE CARE UNIT,"Grami, Petra1; Haseeb, Cheryl2; Reddy, Dereddi Raja3; Ababio, Yao2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1336__exercise_physiologists_improve_mobility_and.1292.aspx,"1University of Texas MD Anderson, Houston, TX
2Baylor St. Luke’s Medical Center, Houston, TX
3University of Texas MD Anderson, Missouri City, TX"
1337: IMPLEMENTATION OF A STANDARDIZED SERIOUS ILLNESS CONVERSATION GUIDE WITHIN THE ICU,"Pasricha, Venu1; Bhardwaj, Abhishek2; Gorman, Diane1; Laothamatas, Kemarut1; Mikkelsen, Mark1; Ganta, Niharika1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1337__implementation_of_a_standardized_serious.1293.aspx,"1Penn Presbyterian Medical Center, University of Pennsylvania, Philadelphia, PA
2Cleveland Clinic, Cleveland, OH"
1338: A PILOT STUDY EXAMINING AUDIOVISUAL MODULES TO ENHANCE COMMUNICATION WITH INFORMED CONSENTS,"Alfaro-Maguyon, Maria1; Anderson, Tiffany1; Davis, John1; Hothem, Zachary1; Ghita, Gabriela1; Wang, Zhongkai1; Brumback, Babette1; Walters, Michael1; Vanzant, Erin1; Meerkov, Meir1; Rosenthal, Martin1; Stephen Smith, R.1; Croft, Chasen1; Moore, Frederick1; Marker, Peggy1; Brakenridge, Scott1; Mohr, Alicia1; Efron, Philip1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1338__a_pilot_study_examining_audiovisual_modules.1294.aspx,"1University of Florida, Gainesville, FL"
1339: DOES NUMBER OF BLOOD GAS MEASUREMENTS AFFECT MORTALITY IN MECHANICALLY VENTILATED ICU PATIENTS?,"Funakoshi, Hiraku1; Shiraishi, Atsushi2; Satoru, Hashimoto3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1339__does_number_of_blood_gas_measurements_affect.1295.aspx,"1Urayasu, Chiba
2Kamogawa, AE
3Kyoto Prefectural University, Kyoto, Japan"
1340: EXPLORING THE PARADOXICAL RELATIONSHIP BETWEEN TECHNOLOGY AND CARE COORDINATION,"Faisal, Annum1; Yousuf, Aneeq Muhammad2; Masud, Faisal3; Ratnani, Iqbal4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1340__exploring_the_paradoxical_relationship.1296.aspx,"1University of North Texas Health Science Center, Fort Worth, TX
2Aga Khan University, Karachi, Pakistan
3Houston Methodist Hospital, Houston, TX
4DeBakey Heart and Vascular Center, Houston, TX"
